dataset,s,r,tree_build_ms,prog_time_ms,num_leaves,clique_index_ms,max_rss_kb,exit_status,cmd,timestamp
/data1/wenqianz/web-Google.edges,1,25,13379.9,103.0,2648.0,,485544.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 1 25,2025-08-31 14:17:10
/data1/wenqianz/web-Google.edges,1,26,13594.1,101.0,2177.0,,485104.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 1 26,2025-08-31 14:17:26
/data1/wenqianz/web-Google.edges,1,27,13529.9,100.0,1866.0,,484624.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 1 27,2025-08-31 14:17:42
/data1/wenqianz/web-Google.edges,1,28,13362.4,102.0,1601.0,,484176.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 1 28,2025-08-31 14:17:58
/data1/wenqianz/web-Google.edges,1,29,13350.6,100.0,1360.0,,483960.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 1 29,2025-08-31 14:18:14
/data1/wenqianz/web-Google.edges,1,30,13332.6,97.0,1177.0,,483804.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 1 30,2025-08-31 14:18:30
/data1/wenqianz/web-Google.edges,2,4,13792.4,22067.0,3196972.0,,32135292.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 4,2025-08-31 14:18:46
/data1/wenqianz/web-Google.edges,2,5,13811.7,19957.0,2557157.0,,25944036.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 5,2025-08-31 14:19:28
/data1/wenqianz/web-Google.edges,2,6,13782.7,17180.0,2044544.0,,20966476.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 6,2025-08-31 14:20:08
/data1/wenqianz/web-Google.edges,2,7,13713.7,14801.0,1619352.0,,16821456.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 7,2025-08-31 14:20:44
/data1/wenqianz/web-Google.edges,2,8,13726.3,12467.0,1266650.0,,13369204.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 8,2025-08-31 14:21:17
/data1/wenqianz/web-Google.edges,2,9,13620.1,10382.0,971755.0,,10467636.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 9,2025-08-31 14:21:48
/data1/wenqianz/web-Google.edges,2,10,13570.6,8453.0,730618.0,,8085696.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 10,2025-08-31 14:22:16
/data1/wenqianz/web-Google.edges,2,11,13485.1,6731.0,538760.0,,6178444.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 11,2025-08-31 14:22:41
/data1/wenqianz/web-Google.edges,2,12,13523.4,5284.0,389528.0,,4692600.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 12,2025-08-31 14:23:05
/data1/wenqianz/web-Google.edges,2,13,13432.7,4096.0,274019.0,,3531556.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 13,2025-08-31 14:23:27
/data1/wenqianz/web-Google.edges,2,14,13380.3,3114.0,186911.0,,2652704.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 14,2025-08-31 14:23:48
/data1/wenqianz/web-Google.edges,2,15,13334.0,2362.0,123415.0,,2005560.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 15,2025-08-31 14:24:07
/data1/wenqianz/web-Google.edges,2,16,13300.4,1813.0,79516.0,,1554600.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 16,2025-08-31 14:24:26
/data1/wenqianz/web-Google.edges,2,17,13342.0,1422.0,50221.0,,1249896.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 17,2025-08-31 14:24:44
/data1/wenqianz/web-Google.edges,2,18,13447.9,1111.0,31381.0,,1051564.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 18,2025-08-31 14:25:01
/data1/wenqianz/web-Google.edges,2,19,13289.4,913.0,19291.0,,931052.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 19,2025-08-31 14:25:18
/data1/wenqianz/web-Google.edges,2,20,13306.3,802.0,12017.0,,926404.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 20,2025-08-31 14:25:35
/data1/wenqianz/web-Google.edges,2,21,13321.6,741.0,7987.0,,923976.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 21,2025-08-31 14:25:51
/data1/wenqianz/web-Google.edges,2,22,13264.3,675.0,5653.0,,922404.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 22,2025-08-31 14:26:08
/data1/wenqianz/web-Google.edges,2,23,13298.6,652.0,4203.0,,921732.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 23,2025-08-31 14:26:25
/data1/wenqianz/web-Google.edges,2,24,13314.1,629.0,3322.0,,920828.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 24,2025-08-31 14:26:41
/data1/wenqianz/web-Google.edges,2,25,13251.7,617.0,2648.0,,920240.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 25,2025-08-31 14:26:58
/data1/wenqianz/web-Google.edges,2,26,13244.8,614.0,2177.0,,919732.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 26,2025-08-31 14:27:15
/data1/wenqianz/web-Google.edges,2,27,13431.5,611.0,1866.0,,919132.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 27,2025-08-31 14:27:31
/data1/wenqianz/web-Google.edges,2,28,13351.9,605.0,1601.0,,918804.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 28,2025-08-31 14:27:48
/data1/wenqianz/web-Google.edges,2,29,13344.4,600.0,1360.0,,918576.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 29,2025-08-31 14:28:04
/data1/wenqianz/web-Google.edges,2,30,13319.9,595.0,1177.0,,918352.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 30,2025-08-31 14:28:21
/data1/wenqianz/web-Google.edges,3,4,13886.0,54790.0,3196972.0,1755.28,11570764.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 4,2025-08-31 14:28:38
/data1/wenqianz/web-Google.edges,3,5,13880.5,68447.0,2557157.0,1572.27,18601672.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 5,2025-08-31 14:29:51
/data1/wenqianz/web-Google.edges,3,6,13813.4,68716.0,2044544.0,1395.88,18149664.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 6,2025-08-31 14:31:17
/data1/wenqianz/web-Google.edges,3,7,13705.1,63903.0,1619352.0,1210.12,16515488.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 7,2025-08-31 14:32:44
/data1/wenqianz/web-Google.edges,3,8,13754.3,58129.0,1266650.0,1055.51,14354064.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 8,2025-08-31 14:34:06
/data1/wenqianz/web-Google.edges,3,9,13618.6,51294.0,971755.0,898.432,12513172.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 9,2025-08-31 14:35:22
/data1/wenqianz/web-Google.edges,3,10,13550.3,44604.0,730618.0,743.252,10526912.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 10,2025-08-31 14:36:30
/data1/wenqianz/web-Google.edges,3,11,13538.3,38105.0,538760.0,635.253,8790372.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 11,2025-08-31 14:37:32
/data1/wenqianz/web-Google.edges,3,12,13470.8,31386.0,389528.0,510.92,7217568.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 12,2025-08-31 14:38:27
/data1/wenqianz/web-Google.edges,3,13,13496.8,25626.0,274019.0,432.227,5934348.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 13,2025-08-31 14:39:15
/data1/wenqianz/web-Google.edges,3,14,13426.7,20328.0,186911.0,347.054,4985360.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 14,2025-08-31 14:39:57
/data1/wenqianz/web-Google.edges,3,15,13546.7,16489.0,123415.0,285.0,4034964.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 15,2025-08-31 14:40:34
/data1/wenqianz/web-Google.edges,3,16,13341.3,12303.0,79516.0,238.995,3214344.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 16,2025-08-31 14:41:07
/data1/wenqianz/web-Google.edges,3,17,13382.5,9197.0,50221.0,201.227,2594428.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 17,2025-08-31 14:41:35
/data1/wenqianz/web-Google.edges,3,18,13321.9,7363.0,31381.0,165.363,2064968.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 18,2025-08-31 14:42:01
/data1/wenqianz/web-Google.edges,3,19,13256.6,6115.0,19291.0,143.106,1607188.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 19,2025-08-31 14:42:24
/data1/wenqianz/web-Google.edges,3,20,13257.3,4468.0,12017.0,126.658,1285240.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 20,2025-08-31 14:42:46
/data1/wenqianz/web-Google.edges,3,21,13308.1,3410.0,7987.0,117.053,1005756.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 21,2025-08-31 14:43:06
/data1/wenqianz/web-Google.edges,3,22,13426.4,2784.0,5653.0,116.1,825788.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 22,2025-08-31 14:43:25
/data1/wenqianz/web-Google.edges,3,23,13350.7,2040.0,4203.0,110.602,758220.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 23,2025-08-31 14:43:44
/data1/wenqianz/web-Google.edges,3,24,13333.6,1847.0,3322.0,112.937,732120.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 24,2025-08-31 14:44:02
/data1/wenqianz/web-Google.edges,3,25,13368.5,1957.0,2648.0,111.964,722496.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 25,2025-08-31 14:44:20
/data1/wenqianz/web-Google.edges,3,26,13360.5,1608.0,2177.0,106.79,703312.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 26,2025-08-31 14:44:38
/data1/wenqianz/web-Google.edges,3,27,13404.1,1302.0,1866.0,110.03,690652.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 27,2025-08-31 14:44:56
/data1/wenqianz/web-Google.edges,3,28,13391.0,1323.0,1601.0,104.968,685268.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 28,2025-08-31 14:45:14
/data1/wenqianz/web-Google.edges,3,29,13314.2,1218.0,1360.0,103.415,682524.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 29,2025-08-31 14:45:31
/data1/wenqianz/web-Google.edges,3,30,13341.7,991.0,1177.0,103.195,686532.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 30,2025-08-31 14:45:48
/data1/wenqianz/web-Stanford.edges,1,3,98410.1,5543.0,3908043.0,,13651420.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 3,2025-08-31 16:14:28
/data1/wenqianz/web-Stanford.edges,1,4,98938.9,7458.0,4772050.0,,17068116.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 4,2025-08-31 16:16:16
/data1/wenqianz/web-Stanford.edges,1,5,98741.8,7731.0,4453538.0,,16318724.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 5,2025-08-31 16:18:07
/data1/wenqianz/web-Stanford.edges,1,6,99481.5,6900.0,3833810.0,,14248544.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 6,2025-08-31 16:19:59
/data1/wenqianz/web-Stanford.edges,1,7,98465.3,5895.0,3163632.0,,11943080.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 7,2025-08-31 16:21:51
/data1/wenqianz/web-Stanford.edges,1,8,97827.5,5025.0,2572948.0,,9904904.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 8,2025-08-31 16:23:40
/data1/wenqianz/web-Stanford.edges,1,9,98189.4,4597.0,2346506.0,,9116488.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 9,2025-08-31 16:25:26
/data1/wenqianz/web-Stanford.edges,1,10,99290.8,4342.0,2138129.0,,8381496.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 10,2025-08-31 16:27:13
/data1/wenqianz/web-Stanford.edges,1,11,98166.2,3967.0,1937507.0,,7671896.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 11,2025-08-31 16:29:01
/data1/wenqianz/web-Stanford.edges,1,12,99200.3,3623.0,1749597.0,,7002424.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 12,2025-08-31 16:30:47
/data1/wenqianz/web-Stanford.edges,1,13,98661.0,3338.0,1570705.0,,6346824.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 13,2025-08-31 16:32:33
/data1/wenqianz/web-Stanford.edges,1,14,98473.3,3066.0,1401864.0,,5743096.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 14,2025-08-31 16:34:18
/data1/wenqianz/web-Stanford.edges,1,15,98484.2,2760.0,1232631.0,,5124452.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 15,2025-08-31 16:36:03
/data1/wenqianz/web-Stanford.edges,1,16,99229.2,2444.0,1080418.0,,4555740.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 16,2025-08-31 16:37:47
/data1/wenqianz/web-Stanford.edges,1,17,98482.3,2238.0,956173.0,,4083064.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 17,2025-08-31 16:39:32
/data1/wenqianz/web-Stanford.edges,1,18,99053.9,2083.0,881134.0,,3794428.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 18,2025-08-31 16:41:15
/data1/wenqianz/web-Stanford.edges,1,19,98994.3,1938.0,812514.0,,3538236.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 19,2025-08-31 16:42:59
/data1/wenqianz/web-Stanford.edges,1,20,99217.2,1810.0,748564.0,,3293724.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 20,2025-08-31 16:44:43
/data1/wenqianz/web-Stanford.edges,1,21,98670.6,1690.0,689210.0,,3064168.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 21,2025-08-31 16:46:26
/data1/wenqianz/web-Stanford.edges,1,22,98724.9,1562.0,636356.0,,2853220.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 22,2025-08-31 16:48:09
/data1/wenqianz/web-Stanford.edges,1,23,98090.9,1457.0,587937.0,,2649764.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 23,2025-08-31 16:49:52
/data1/wenqianz/web-Stanford.edges,1,24,99093.5,1348.0,542894.0,,2457044.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 24,2025-08-31 16:51:34
/data1/wenqianz/web-Stanford.edges,1,25,98054.5,1265.0,501059.0,,2290772.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 25,2025-08-31 16:53:16
/data1/wenqianz/web-Stanford.edges,1,26,99594.0,1170.0,462148.0,,2142068.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 26,2025-08-31 16:54:57
/data1/wenqianz/web-Stanford.edges,1,27,99054.6,1079.0,425520.0,,1999516.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 27,2025-08-31 16:56:40
/data1/wenqianz/web-Stanford.edges,1,28,98906.6,999.0,390652.0,,1860368.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 28,2025-08-31 16:58:23
/data1/wenqianz/web-Stanford.edges,1,29,98404.8,940.0,358708.0,,1731228.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 29,2025-08-31 17:00:04
/data1/wenqianz/web-Stanford.edges,1,30,99121.9,853.0,330284.0,,1614488.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 1 30,2025-08-31 17:01:46
/data1/wenqianz/web-Stanford.edges,2,4,99323.9,33319.0,4772050.0,,47399388.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 4,2025-08-31 17:03:28
/data1/wenqianz/web-Stanford.edges,2,5,99654.1,42157.0,4453538.0,,44635384.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 5,2025-08-31 17:05:47
/data1/wenqianz/web-Stanford.edges,2,6,98252.5,43926.0,3833810.0,,38643864.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 6,2025-08-31 17:08:16
/data1/wenqianz/web-Stanford.edges,2,7,100202.0,41864.0,3163632.0,,32098012.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 7,2025-08-31 17:10:45
/data1/wenqianz/web-Stanford.edges,2,8,98639.5,38622.0,2572948.0,,26322040.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 8,2025-08-31 17:13:13
/data1/wenqianz/web-Stanford.edges,2,9,99782.3,37524.0,2346506.0,,24100588.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 9,2025-08-31 17:15:35
/data1/wenqianz/web-Stanford.edges,2,10,98401.3,35805.0,2138129.0,,22047984.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 10,2025-08-31 17:17:57
/data1/wenqianz/web-Stanford.edges,2,11,99233.4,33729.0,1937507.0,,20067544.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 11,2025-08-31 17:20:16
/data1/wenqianz/web-Stanford.edges,2,12,98089.6,33248.0,1749597.0,,18209888.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 12,2025-08-31 17:22:34
/data1/wenqianz/web-Stanford.edges,2,13,97615.4,31768.0,1570705.0,,16422304.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 13,2025-08-31 17:24:49
/data1/wenqianz/web-Stanford.edges,2,14,97653.9,30394.0,1401864.0,,14750272.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 14,2025-08-31 17:27:03
/data1/wenqianz/web-Stanford.edges,2,15,97983.6,28989.0,1232631.0,,13060976.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 15,2025-08-31 17:29:15
/data1/wenqianz/web-Stanford.edges,2,16,98991.1,27510.0,1080418.0,,11529508.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 16,2025-08-31 17:31:25
/data1/wenqianz/web-Stanford.edges,2,17,99547.5,26082.0,956173.0,,10270516.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 17,2025-08-31 17:33:35
/data1/wenqianz/web-Stanford.edges,2,18,98103.3,25243.0,881134.0,,9506776.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 18,2025-08-31 17:35:44
/data1/wenqianz/web-Stanford.edges,2,19,98738.9,24317.0,812514.0,,8816352.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 19,2025-08-31 17:37:50
/data1/wenqianz/web-Stanford.edges,2,20,98408.8,23382.0,748564.0,,8167184.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 20,2025-08-31 17:39:56
/data1/wenqianz/web-Stanford.edges,2,21,98832.3,22612.0,689210.0,,7561148.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 21,2025-08-31 17:42:01
/data1/wenqianz/web-Stanford.edges,2,22,98565.4,21857.0,636356.0,,7027532.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 22,2025-08-31 17:44:05
/data1/wenqianz/web-Stanford.edges,2,23,100052.0,20914.0,587937.0,,6513800.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 23,2025-08-31 17:46:09
/data1/wenqianz/web-Stanford.edges,2,24,98287.0,19730.0,542894.0,,6033996.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 24,2025-08-31 17:48:12
/data1/wenqianz/web-Stanford.edges,2,25,98639.6,18866.0,501059.0,,5600916.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 25,2025-08-31 17:50:13
/data1/wenqianz/web-Stanford.edges,2,26,98857.2,17783.0,462148.0,,5212340.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 26,2025-08-31 17:52:13
/data1/wenqianz/web-Stanford.edges,2,27,98337.8,16950.0,425520.0,,4825396.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 27,2025-08-31 17:54:12
/data1/wenqianz/web-Stanford.edges,2,28,98760.3,16306.0,390652.0,,4465116.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 28,2025-08-31 17:56:09
/data1/wenqianz/web-Stanford.edges,2,29,98476.7,15278.0,358708.0,,4139580.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 29,2025-08-31 17:58:07
/data1/wenqianz/web-Stanford.edges,2,30,98265.3,14371.0,330284.0,,3840196.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 2 30,2025-08-31 18:00:03
/data1/wenqianz/web-Stanford.edges,3,4,99025.6,363288.0,4772050.0,1410.71,14116260.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 4,2025-08-31 18:01:57
/data1/wenqianz/web-Stanford.edges,3,5,98269.5,790075.0,4453538.0,1353.97,32935052.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 5,2025-08-31 18:09:44
/data1/wenqianz/web-Stanford.edges,3,6,98992.6,1239633.0,3833810.0,1237.47,33307320.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 6,2025-08-31 18:24:37
/data1/wenqianz/web-Stanford.edges,3,7,98348.5,1630834.0,3163632.0,1109.15,31578696.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 7,2025-08-31 18:47:01
/data1/wenqianz/web-Stanford.edges,3,8,97437.2,1614586.0,2572948.0,993.578,27649196.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 8,2025-08-31 19:15:55
/data1/wenqianz/web-Stanford.edges,3,9,97918.2,2125598.0,2346506.0,932.677,29829232.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 9,2025-08-31 19:44:31
/data1/wenqianz/web-Stanford.edges,3,10,97215.0,2439926.0,2138129.0,870.504,31834368.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 10,2025-08-31 20:21:40
/data1/wenqianz/web-Stanford.edges,3,11,98645.4,3062453.0,1937507.0,830.352,37371916.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 11,2025-08-31 21:04:01
/data1/wenqianz/web-Stanford.edges,3,12,97992.7,3685182.0,1749597.0,764.29,54909760.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 12,2025-08-31 21:56:47
/data1/wenqianz/web-Stanford.edges,3,13,98074.7,1984733.0,1570705.0,691.223,26477344.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 13,2025-08-31 22:59:55
/data1/wenqianz/web-Stanford.edges,3,14,97989.3,2010356.0,1401864.0,645.26,28197724.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 14,2025-08-31 23:34:42
/data1/wenqianz/web-Stanford.edges,3,15,99080.0,3411805.0,1232631.0,596.254,59187152.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 15,2025-09-01 00:09:54
/data1/wenqianz/web-Stanford.edges,3,16,97896.3,2084983.0,1080418.0,526.955,24638612.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 16,2025-09-01 01:08:29
/data1/wenqianz/web-Stanford.edges,3,17,99467.1,1522720.0,956173.0,467.978,16093772.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 17,2025-09-01 01:44:56
/data1/wenqianz/web-Stanford.edges,3,18,98678.9,1540352.0,881134.0,445.789,15186404.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 18,2025-09-01 02:12:01
/data1/wenqianz/web-Stanford.edges,3,19,98988.0,1411731.0,812514.0,411.586,15552224.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 19,2025-09-01 02:39:23
/data1/wenqianz/web-Stanford.edges,3,20,98859.3,1900135.0,748564.0,381.631,16081668.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 20,2025-09-01 03:04:37
/data1/wenqianz/web-Stanford.edges,3,21,97990.2,1940138.0,689210.0,360.173,25061884.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 21,2025-09-01 03:37:59
/data1/wenqianz/web-Stanford.edges,3,22,97321.8,2632447.0,636356.0,336.764,23393964.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 22,2025-09-01 04:12:00
/data1/wenqianz/web-Stanford.edges,3,23,96829.8,1534025.0,587937.0,307.192,11570336.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 23,2025-09-01 04:57:33
/data1/wenqianz/web-Stanford.edges,3,24,97081.1,1278489.0,542894.0,292.596,9171708.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 24,2025-09-01 05:24:46
/data1/wenqianz/web-Stanford.edges,3,25,96801.6,1197120.0,501059.0,284.872,9018256.0,0.0,./build/bin/degeneracy_cliques /data1/wenqianz/web-Stanford.edges 3 25,2025-09-01 05:47:44
