dataset,s,r,cmd,timestamp,tree_build_ms,clique_index_ms,prog_time_ms,num_leaves,max_rss_kb,exit_status,dataset_name
/data1/wenqianz/web-Google.edges,7,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 7,2025-08-31 14:20:44,13713.7,,14801.0,1619352,16821456,0,web-Google
/data1/wenqianz/web-Google.edges,8,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 8,2025-08-31 14:21:17,13726.3,,12467.0,1266650,13369204,0,web-Google
/data1/wenqianz/web-Google.edges,9,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 9,2025-08-31 14:21:48,13620.1,,10382.0,971755,10467636,0,web-Google
/data1/wenqianz/web-Google.edges,10,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 10,2025-08-31 14:22:16,13570.6,,8453.0,730618,8085696,0,web-Google
/data1/wenqianz/web-Google.edges,11,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 11,2025-08-31 14:22:41,13485.1,,6731.0,538760,6178444,0,web-Google
/data1/wenqianz/web-Google.edges,12,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 12,2025-08-31 14:23:05,13523.4,,5284.0,389528,4692600,0,web-Google
/data1/wenqianz/web-Google.edges,13,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 13,2025-08-31 14:23:27,13432.7,,4096.0,274019,3531556,0,web-Google
/data1/wenqianz/web-Google.edges,14,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 14,2025-08-31 14:23:48,13380.3,,3114.0,186911,2652704,0,web-Google
/data1/wenqianz/web-Google.edges,15,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 15,2025-08-31 14:24:07,13334.0,,2362.0,123415,2005560,0,web-Google
/data1/wenqianz/web-Google.edges,16,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 16,2025-08-31 14:24:26,13300.4,,1813.0,79516,1554600,0,web-Google
/data1/wenqianz/web-Google.edges,17,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 17,2025-08-31 14:24:44,13342.0,,1422.0,50221,1249896,0,web-Google
/data1/wenqianz/web-Google.edges,18,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 18,2025-08-31 14:25:01,13447.9,,1111.0,31381,1051564,0,web-Google
/data1/wenqianz/web-Google.edges,19,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 19,2025-08-31 14:25:18,13289.4,,913.0,19291,931052,0,web-Google
/data1/wenqianz/web-Google.edges,20,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 20,2025-08-31 14:25:35,13306.3,,802.0,12017,926404,0,web-Google
/data1/wenqianz/web-Google.edges,21,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 21,2025-08-31 14:25:51,13321.6,,741.0,7987,923976,0,web-Google
/data1/wenqianz/web-Google.edges,22,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 22,2025-08-31 14:26:08,13264.3,,675.0,5653,922404,0,web-Google
/data1/wenqianz/web-Google.edges,23,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 23,2025-08-31 14:26:25,13298.6,,652.0,4203,921732,0,web-Google
/data1/wenqianz/web-Google.edges,24,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 24,2025-08-31 14:26:41,13314.1,,629.0,3322,920828,0,web-Google
/data1/wenqianz/web-Google.edges,25,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 25,2025-08-31 14:26:58,13251.7,,617.0,2648,920240,0,web-Google
/data1/wenqianz/web-Google.edges,26,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 26,2025-08-31 14:27:15,13244.8,,614.0,2177,919732,0,web-Google
/data1/wenqianz/web-Google.edges,27,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 27,2025-08-31 14:27:31,13431.5,,611.0,1866,919132,0,web-Google
/data1/wenqianz/web-Google.edges,28,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 28,2025-08-31 14:27:48,13351.9,,605.0,1601,918804,0,web-Google
/data1/wenqianz/web-Google.edges,29,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 29,2025-08-31 14:28:04,13344.4,,600.0,1360,918576,0,web-Google
/data1/wenqianz/web-Google.edges,30,2,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 2 30,2025-08-31 14:28:21,13319.9,,595.0,1177,918352,0,web-Google
/data1/wenqianz/web-Google.edges,4,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 4,2025-08-31 14:28:38,13886.0,1755.28,54790.0,3196972,11570764,0,web-Google
/data1/wenqianz/web-Google.edges,5,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 5,2025-08-31 14:29:51,13880.5,1572.27,68447.0,2557157,18601672,0,web-Google
/data1/wenqianz/web-Google.edges,6,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 6,2025-08-31 14:31:17,13813.4,1395.88,68716.0,2044544,18149664,0,web-Google
/data1/wenqianz/web-Google.edges,7,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 7,2025-08-31 14:32:44,13705.1,1210.12,63903.0,1619352,16515488,0,web-Google
/data1/wenqianz/web-Google.edges,8,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 8,2025-08-31 14:34:06,13754.3,1055.51,58129.0,1266650,14354064,0,web-Google
/data1/wenqianz/web-Google.edges,9,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 9,2025-08-31 14:35:22,13618.6,898.432,51294.0,971755,12513172,0,web-Google
/data1/wenqianz/web-Google.edges,10,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 10,2025-08-31 14:36:30,13550.3,743.252,44604.0,730618,10526912,0,web-Google
/data1/wenqianz/web-Google.edges,11,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 11,2025-08-31 14:37:32,13538.3,635.253,38105.0,538760,8790372,0,web-Google
/data1/wenqianz/web-Google.edges,12,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 12,2025-08-31 14:38:27,13470.8,510.92,31386.0,389528,7217568,0,web-Google
/data1/wenqianz/web-Google.edges,13,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 13,2025-08-31 14:39:15,13496.8,432.227,25626.0,274019,5934348,0,web-Google
/data1/wenqianz/web-Google.edges,14,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 14,2025-08-31 14:39:57,13426.7,347.054,20328.0,186911,4985360,0,web-Google
/data1/wenqianz/web-Google.edges,15,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 15,2025-08-31 14:40:34,13546.7,285.0,16489.0,123415,4034964,0,web-Google
/data1/wenqianz/web-Google.edges,16,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 16,2025-08-31 14:41:07,13341.3,238.995,12303.0,79516,3214344,0,web-Google
/data1/wenqianz/web-Google.edges,17,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 17,2025-08-31 14:41:35,13382.5,201.227,9197.0,50221,2594428,0,web-Google
/data1/wenqianz/web-Google.edges,18,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 18,2025-08-31 14:42:01,13321.9,165.363,7363.0,31381,2064968,0,web-Google
/data1/wenqianz/web-Google.edges,19,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 19,2025-08-31 14:42:24,13256.6,143.106,6115.0,19291,1607188,0,web-Google
/data1/wenqianz/web-Google.edges,20,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 20,2025-08-31 14:42:46,13257.3,126.658,4468.0,12017,1285240,0,web-Google
/data1/wenqianz/web-Google.edges,21,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 21,2025-08-31 14:43:06,13308.1,117.053,3410.0,7987,1005756,0,web-Google
/data1/wenqianz/web-Google.edges,22,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 22,2025-08-31 14:43:25,13426.4,116.1,2784.0,5653,825788,0,web-Google
/data1/wenqianz/web-Google.edges,23,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 23,2025-08-31 14:43:44,13350.7,110.602,2040.0,4203,758220,0,web-Google
/data1/wenqianz/web-Google.edges,24,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 24,2025-08-31 14:44:02,13333.6,112.937,1847.0,3322,732120,0,web-Google
/data1/wenqianz/web-Google.edges,25,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 25,2025-08-31 14:44:20,13368.5,111.964,1957.0,2648,722496,0,web-Google
/data1/wenqianz/web-Google.edges,26,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 26,2025-08-31 14:44:38,13360.5,106.79,1608.0,2177,703312,0,web-Google
/data1/wenqianz/web-Google.edges,27,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 27,2025-08-31 14:44:56,13404.1,110.03,1302.0,1866,690652,0,web-Google
/data1/wenqianz/web-Google.edges,28,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 28,2025-08-31 14:45:14,13391.0,104.968,1323.0,1601,685268,0,web-Google
/data1/wenqianz/web-Google.edges,29,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 29,2025-08-31 14:45:31,13314.2,103.415,1218.0,1360,682524,0,web-Google
/data1/wenqianz/web-Google.edges,30,3,./build/bin/degeneracy_cliques /data1/wenqianz/web-Google.edges 3 30,2025-08-31 14:45:48,13341.7,103.195,991.0,1177,686532,0,web-Google
/data1/wenqianz/soc-pokec-relationships.edges,3,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 3,2025-08-31 14:46:05,31098.7,,34129.0,19779129,68171684,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,4,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 4,2025-08-31 14:47:40,31294.0,,26132.0,14728137,51668732,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,5,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 5,2025-08-31 14:49:03,30683.4,,17948.0,9703624,34744804,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,6,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 6,2025-08-31 14:50:15,29857.4,,11390.0,6024045,22193972,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,7,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 7,2025-08-31 14:51:15,29345.1,,7125.0,3640657,13954440,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,8,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 8,2025-08-31 14:52:09,29335.3,,4438.0,2188330,8890712,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,9,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 9,2025-08-31 14:52:59,29002.9,,2818.0,1324999,5852240,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,10,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 10,2025-08-31 14:53:46,28821.9,,1786.0,805740,4010644,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,11,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 11,2025-08-31 14:54:31,28641.7,,1154.0,483509,2866352,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,12,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 12,2025-08-31 14:55:14,28387.4,,741.0,280361,2134600,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,13,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 13,2025-08-31 14:55:57,28478.8,,489.0,154518,1679424,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,14,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 14,2025-08-31 14:56:40,28495.3,,342.0,82112,1414956,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,15,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 15,2025-08-31 14:57:23,28458.5,,252.0,42282,1266976,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,16,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 16,2025-08-31 14:58:05,28480.6,,212.0,21982,1197636,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,17,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 17,2025-08-31 14:58:47,28252.9,,202.0,12208,1191972,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,18,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 18,2025-08-31 14:59:29,28596.8,,201.0,6899,1188532,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,19,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 19,2025-08-31 15:00:12,28448.0,,189.0,3674,1186672,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,20,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 20,2025-08-31 15:00:54,28335.1,,186.0,1427,1185296,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,21,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 21,2025-08-31 15:01:36,28374.9,,185.0,551,1184624,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,22,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 22,2025-08-31 15:02:19,28387.9,,183.0,237,1184352,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,23,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 23,2025-08-31 15:03:01,28447.6,,186.0,153,1184052,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,24,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 24,2025-08-31 15:03:42,28943.3,,184.0,114,1184044,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,25,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 25,2025-08-31 15:04:25,28426.1,,187.0,74,1184060,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,26,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 26,2025-08-31 15:05:08,28631.1,,191.0,42,1184084,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,27,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 27,2025-08-31 15:05:50,28406.9,,184.0,22,1183920,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,28,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 28,2025-08-31 15:06:32,28379.1,,185.0,12,1183972,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,29,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 29,2025-08-31 15:07:14,28344.0,,185.0,6,1184044,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,30,1,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 1 30,2025-08-31 15:07:56,28429.8,,167.0,0,1183968,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,4,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 4,2025-08-31 15:08:38,31325.5,,119865.0,14728137,146442048,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,5,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 5,2025-08-31 15:11:45,30443.4,,89100.0,9703624,97811936,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,6,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 6,2025-08-31 15:14:13,30154.5,,61224.0,6024045,62039076,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,7,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 7,2025-08-31 15:16:07,29423.4,,39935.0,3640657,38705088,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,8,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 8,2025-08-31 15:17:36,29083.6,,26028.0,2188330,24403732,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,9,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 9,2025-08-31 15:18:49,28574.6,,17180.0,1324999,15846924,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,10,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 10,2025-08-31 15:19:50,28627.7,,11913.0,805740,10685896,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,11,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 11,2025-08-31 15:20:46,28232.5,,8449.0,483509,7470128,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,12,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 12,2025-08-31 15:21:37,28460.8,,6261.0,280361,5441216,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,13,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 13,2025-08-31 15:22:26,28392.8,,4875.0,154518,4186016,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,14,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 14,2025-08-31 15:23:13,28383.3,,4028.0,82112,3725232,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,15,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 15,2025-08-31 15:24:00,28342.9,,3616.0,42282,3702880,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,16,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 16,2025-08-31 15:24:46,28075.7,,3458.0,21982,3691248,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,17,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 17,2025-08-31 15:25:31,28197.3,,3283.0,12208,3685828,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,18,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 18,2025-08-31 15:26:17,28215.7,,3190.0,6899,3682272,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,19,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 19,2025-08-31 15:27:02,28257.0,,3193.0,3674,3680296,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,20,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 20,2025-08-31 15:27:47,28426.5,,3114.0,1427,3678576,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,21,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 21,2025-08-31 15:28:33,28268.4,,3096.0,551,3677864,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,22,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 22,2025-08-31 15:29:18,28450.8,,3100.0,237,3677668,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,23,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 23,2025-08-31 15:30:03,28393.8,,3046.0,153,3154824,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,24,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 24,2025-08-31 15:30:49,28390.1,,3153.0,114,3677416,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,25,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 25,2025-08-31 15:31:34,28227.8,,3056.0,74,3154740,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,26,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 26,2025-08-31 15:32:19,28209.7,,3078.0,42,3154672,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,27,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 27,2025-08-31 15:33:04,28317.8,,3083.0,22,3154696,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,28,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 28,2025-08-31 15:33:49,28134.3,,3075.0,12,3154724,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,29,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 29,2025-08-31 15:34:34,28251.5,,3120.0,6,3154728,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,30,2,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 2 30,2025-08-31 15:35:19,28388.7,,2948.0,0,3154772,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,4,3,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 3 4,2025-08-31 15:36:04,30822.5,5700.8,202292.0,14728137,22726272,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,5,3,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 3 5,2025-08-31 15:40:19,30230.6,4237.65,209729.0,9703624,69290576,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,6,3,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 3 6,2025-08-31 15:44:40,30014.5,2926.54,202430.0,6024045,129865028,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,7,3,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 3 7,2025-08-31 15:48:53,29368.2,2035.02,169301.0,3640657,138265820,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,8,3,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 3 8,2025-08-31 15:52:31,28725.2,1399.3,119793.0,2188330,96131556,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,9,3,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 3 9,2025-08-31 15:55:18,28479.0,1050.26,80707.0,1324999,58780564,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,10,3,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 3 10,2025-08-31 15:57:23,28705.9,823.977,51931.0,805740,33292324,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,11,3,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 3 11,2025-08-31 15:58:59,28586.6,688.47,31822.0,483509,17944880,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,12,3,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 3 12,2025-08-31 16:00:14,28392.8,609.982,19958.0,280361,9869968,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,13,3,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 3 13,2025-08-31 16:01:16,28580.2,560.892,11588.0,154518,5661936,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,14,3,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 3 14,2025-08-31 16:02:11,28487.4,534.875,6845.0,82112,3780268,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,15,3,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 3 15,2025-08-31 16:03:00,28417.7,519.208,4210.0,42282,3015260,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,16,3,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 3 16,2025-08-31 16:03:46,28180.2,498.272,2709.0,21982,2630572,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,17,3,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 3 17,2025-08-31 16:04:31,28400.6,504.6,1865.0,12208,2450292,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,18,3,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 3 18,2025-08-31 16:05:15,28011.2,490.365,1301.0,6899,2446980,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,19,3,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 3 19,2025-08-31 16:05:58,28459.3,498.387,947.0,3674,2445164,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,20,3,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 3 20,2025-08-31 16:06:41,27966.6,487.144,705.0,1427,2443460,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,21,3,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 3 21,2025-08-31 16:07:23,28268.0,489.602,607.0,551,2442880,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,22,3,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 3 22,2025-08-31 16:08:06,28404.4,499.379,570.0,237,2442536,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,23,3,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 3 23,2025-08-31 16:08:48,28210.5,486.328,535.0,153,2442584,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,24,3,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 3 24,2025-08-31 16:09:30,28318.2,489.697,526.0,114,2442504,0,soc-pokec-relationships
/data1/wenqianz/soc-pokec-relationships.edges,25,3,./build/bin/degeneracy_cliques /data1/wenqianz/soc-pokec-relationships.edges 3 25,2025-08-31 16:10:13,28085.2,486.821,512.0,74,2442288,0,soc-pokec-relationships
