dataset_name,s,r,total_sec,max_rss_mb,exit_status,source
soc-pokec-relationships,4,3,,1638.51171875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.51171875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.453125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.4921875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5234375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.51171875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.42578125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.52734375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.52734375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5234375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.50390625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.390625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.453125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.34765625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.44140625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.41015625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.421875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.421875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.34375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.53515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.50390625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.49609375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.53515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.41015625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.34765625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.48046875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.52734375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.49609375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.38671875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.48828125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.34765625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.421875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.453125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.50390625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.453125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.34765625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5234375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.3984375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.55078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.390625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.52734375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.37890625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.453125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.53515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.50390625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.54296875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.4921875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5234375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.453125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.39453125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.54296875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.55078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.51171875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.453125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.55078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.34765625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.54296875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.39453125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.53515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.50390625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.55078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.52734375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.34765625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.55078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.4140625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.49609375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.39453125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.51171875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.34765625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.421875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.38671875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.55078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.48828125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.34765625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.53515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.41015625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5234375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.421875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.453125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.3828125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.453125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.41015625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.49609375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.38671875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.4921875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.51171875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.55078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.52734375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.4921875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.453125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.546875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.39453125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.49609375,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.51171875,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5390625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.55078125,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.53515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.515625,0,CBS-noHi
soc-pokec-relationships,4,3,,1638.5078125,0,CBS-noHi
soc-pokec-relationships,4,3,,906.76171875,0,CBS-noHi
com-youtube,4,3,,692.80078125,0,CBS-noHi
com-youtube,4,3,,626.94140625,0,CBS-noHi
soc-pokec-relationships,4,3,,618.05859375,0,CBS-noHi
com-youtube,4,3,,618.0546875,0,CBS-noHi
com-youtube,4,3,22.086726799999997,617.8515625,0,CBS-noHi
com-youtube,21,3,21.9351421,618.00390625,0,CBS-noHi
com-youtube,22,3,22.0937323,618.00390625,0,CBS-noHi
com-youtube,23,3,22.196169100000002,617.8203125,0,CBS-noHi
com-youtube,24,3,21.9459809,617.90625,0,CBS-noHi
com-youtube,25,3,21.9089326,618.01171875,0,CBS-noHi
com-youtube,26,3,22.18496,618.0078125,0,CBS-noHi
com-youtube,27,3,22.2265124,618.0234375,0,CBS-noHi
com-youtube,28,3,21.919323199999997,617.98828125,0,CBS-noHi
com-youtube,29,3,22.092447099999998,618.0390625,0,CBS-noHi
com-youtube,30,3,22.066929100000003,617.9609375,0,CBS-noHi
com-youtube,5,4,117.521745,2223.98828125,0,CBS-noHi
com-youtube,6,4,116.816555,1920.74609375,0,CBS-noHi
com-youtube,7,4,93.02917,1580.328125,0,CBS-noHi
com-youtube,8,4,70.138419,1269.4296875,0,CBS-noHi
com-youtube,9,4,50.517104,1035.5390625,0,CBS-noHi
com-youtube,10,4,36.627104,858.0078125,0,CBS-noHi
com-youtube,11,4,28.9562407,746.19921875,0,CBS-noHi
com-youtube,12,4,24.8409741,679.25390625,0,CBS-noHi
com-youtube,13,4,23.095054400000002,634.19140625,0,CBS-noHi
com-youtube,14,4,22.061599599999997,618.8671875,0,CBS-noHi
com-youtube,15,4,22.139135000000003,618.078125,0,CBS-noHi
com-youtube,16,4,22.1027064,618.02734375,0,CBS-noHi
com-youtube,17,4,22.116756600000002,617.9296875,0,CBS-noHi
com-youtube,18,4,21.845257,617.9765625,0,CBS-noHi
com-youtube,19,4,22.0960892,617.84765625,0,CBS-noHi
com-youtube,20,4,21.806720300000002,617.99609375,0,CBS-noHi
com-youtube,21,4,21.9437311,617.9765625,0,CBS-noHi
com-youtube,22,4,21.975169599999997,617.87890625,0,CBS-noHi
com-youtube,23,4,21.965323899999998,618.05078125,0,CBS-noHi
com-youtube,24,4,21.952402900000003,618.0546875,0,CBS-noHi
com-youtube,25,4,22.1270816,618.01953125,0,CBS-noHi
com-youtube,26,4,21.9885319,617.9609375,0,CBS-noHi
com-youtube,27,4,22.097659900000004,618.046875,0,CBS-noHi
com-youtube,28,4,21.868715899999998,618.046875,0,CBS-noHi
com-youtube,29,4,22.1266745,618.015625,0,CBS-noHi
com-youtube,30,4,22.110019400000002,618.00390625,0,CBS-noHi
com-youtube,5,3,56.673251,1516.05078125,0,CBS-noHi
com-youtube,6,3,52.301877999999995,1293.73828125,0,CBS-noHi
com-youtube,7,3,43.332581000000005,1081.0625,0,CBS-noHi
com-youtube,8,3,36.408286,906.8125,0,CBS-noHi
com-youtube,9,3,29.887842,775.77734375,0,CBS-noHi
com-youtube,10,3,26.0554076,692.80078125,0,CBS-noHi
com-youtube,11,3,24.1089406,643.54296875,0,CBS-noHi
com-youtube,12,3,22.713518,626.9453125,0,CBS-noHi
com-youtube,13,3,22.180418999999997,620.94140625,0,CBS-noHi
com-youtube,14,3,22.1088989,618.7578125,0,CBS-noHi
com-youtube,15,3,22.3023559,618.078125,0,CBS-noHi
com-youtube,16,3,21.9222432,618.04296875,0,CBS-noHi
com-youtube,17,3,22.323205599999998,617.8515625,0,CBS-noHi
com-youtube,18,3,22.264783499999997,618.015625,0,CBS-noHi
com-youtube,19,3,21.909975400000004,617.8046875,0,CBS-noHi
com-youtube,20,3,22.2556197,617.96875,0,CBS-noHi
com-youtube,21,3,21.866645999999996,618.01953125,0,CBS-noHi
com-youtube,22,3,22.0528494,617.8671875,0,CBS-noHi
com-youtube,23,3,21.867716799999997,618.05859375,0,CBS-noHi
com-youtube,24,3,22.0107325,618.04296875,0,CBS-noHi
com-youtube,25,3,22.0202874,618.01953125,0,CBS-noHi
com-youtube,26,3,22.1705278,617.8359375,0,CBS-noHi
com-youtube,27,3,21.980437300000002,617.953125,0,CBS-noHi
com-youtube,28,3,22.0761759,618.01171875,0,CBS-noHi
com-youtube,29,3,22.163104699999998,618.0546875,0,CBS-noHi
com-youtube,30,3,22.0561726,617.94921875,0,CBS-noHi
com-youtube,5,4,118.051014,2223.94921875,0,CBS-noHi
com-youtube,6,4,116.558618,1920.6875,0,CBS-noHi
com-youtube,7,4,94.730323,1580.4296875,0,CBS-noHi
com-youtube,8,4,69.997366,1269.48828125,0,CBS-noHi
com-youtube,9,4,50.970195,1035.484375,0,CBS-noHi
com-youtube,10,4,37.659182,858.1015625,0,CBS-noHi
com-youtube,11,4,29.1396243,746.15234375,0,CBS-noHi
com-youtube,12,4,25.0834466,679.4453125,0,CBS-noHi
com-youtube,13,4,23.1345662,634.2734375,0,CBS-noHi
com-youtube,14,4,22.1970412,618.7734375,0,CBS-noHi
com-youtube,15,4,22.1099883,618.03125,0,CBS-noHi
com-youtube,16,4,21.9404673,617.99609375,0,CBS-noHi
com-youtube,17,4,22.3183578,618.0078125,0,CBS-noHi
com-youtube,18,4,22.0281619,618.0546875,0,CBS-noHi
com-youtube,19,4,22.0051499,617.9921875,0,CBS-noHi
com-youtube,20,4,22.146221399999998,618.046875,0,CBS-noHi
com-youtube,21,4,22.1621201,617.890625,0,CBS-noHi
com-youtube,22,4,22.0564702,617.890625,0,CBS-noHi
com-youtube,23,4,22.0852274,617.890625,0,CBS-noHi
com-youtube,24,4,22.0724311,617.91796875,0,CBS-noHi
com-youtube,25,4,22.3359943,618.0546875,0,CBS-noHi
com-youtube,26,4,22.3036199,617.9921875,0,CBS-noHi
com-youtube,27,4,22.3177049,617.96875,0,CBS-noHi
com-youtube,28,4,21.932262,618.00390625,0,CBS-noHi
com-youtube,29,4,22.1562952,617.859375,0,CBS-noHi
com-youtube,30,4,22.360713200000003,617.8515625,0,CBS-noHi
