dataset_name,s,r,total_sec,max_rss_mb,exit_status,source
com-youtube,26,3,22.4769339,618.6796875,0,CBS
com-youtube,27,3,22.252630999999997,618.58984375,0,CBS
com-youtube,28,3,22.174604,618.62890625,0,CBS
com-youtube,29,3,22.211217700000002,618.66796875,0,CBS
com-youtube,30,3,22.161281,618.67578125,0,CBS
com-dblp,5,4,79.68596799999999,16382.171875,0,CBS
com-dblp,6,4,83.434289,16056.58203125,0,CBS
com-dblp,7,4,82.70190099999999,15854.765625,0,CBS
com-dblp,8,4,84.71416,15291.82421875,0,CBS
com-dblp,9,4,82.143575,15063.00390625,0,CBS
com-dblp,10,4,81.07742999999999,14524.2890625,0,CBS
com-dblp,11,4,80.282504,14148.92578125,0,CBS
com-dblp,12,4,79.520681,13983.33203125,0,CBS
com-dblp,13,4,85.355916,13639.94140625,0,CBS
com-dblp,14,4,81.371428,13252.94921875,0,CBS
com-dblp,15,4,91.56626200000001,13164.8984375,0,CBS
com-dblp,16,4,77.051474,12443.1484375,0,CBS
com-dblp,17,4,381.25359000000003,22667.06640625,0,CBS
com-dblp,18,4,719.2216679999999,34851.82421875,0,CBS
com-dblp,30,4,3823.372727,69039.25390625,0,CBS
web-Google,5,4,232.60891,30486.05078125,0,CBS
web-Google,6,4,384.93796999999995,34253.30859375,0,CBS
web-Google,7,4,827.10582,32588.3046875,0,CBS
web-Google,8,4,1584.5886699999999,33463.8046875,0,CBS
web-Google,9,4,2155.74152,36097.421875,0,CBS
web-Google,10,4,2378.7933,35201.8515625,0,CBS
web-Google,11,4,3598.95559,39753.1640625,0,CBS
web-Google,12,4,2905.19654,33490.8515625,0,CBS
web-Google,13,4,3591.55232,34422.02734375,0,CBS
web-Google,14,4,1534.7479099999998,22217.31640625,0,CBS
web-Google,15,4,4578.84242,44519.875,0,CBS
web-Google,16,4,2033.802614,25914.60546875,0,CBS
web-Google,17,4,2718.32932,22977.2578125,0,CBS
web-Google,18,4,2045.4785530000001,23443.33984375,0,CBS
web-Google,19,4,860.496999,9878.23828125,0,CBS
web-Google,20,4,527.781839,7117.19140625,0,CBS
web-Google,21,4,459.863923,5513.43359375,0,CBS
web-Google,22,4,253.541635,3146.48046875,0,CBS
web-Google,23,4,122.745144,1997.37890625,0,CBS
web-Google,24,4,247.343378,3410.7578125,0,CBS
web-Google,25,4,74.763827,1474.16015625,0,CBS
web-Google,26,4,96.99669,1712.73828125,0,CBS
web-Google,27,4,59.205337,1414.89453125,0,CBS
web-Google,28,4,47.478266000000005,1234.0,0,CBS
web-Google,29,4,43.80060700000001,1127.06640625,0,CBS
web-Google,30,4,37.218154000000006,1407.85546875,0,CBS
soc-pokec-relationships,5,4,395.00577000000004,28848.4375,0,CBS
soc-pokec-relationships,6,4,436.47403,67883.51953125,0,CBS
soc-pokec-relationships,7,4,418.20376,97709.0703125,0,CBS
soc-pokec-relationships,8,4,355.67945000000003,82824.859375,0,CBS
soc-pokec-relationships,9,4,278.25453999999996,56132.3046875,0,CBS
soc-pokec-relationships,10,4,211.03425,36165.69140625,0,CBS
soc-pokec-relationships,11,4,157.956789,22230.66796875,0,CBS
soc-pokec-relationships,12,4,116.659275,13089.31640625,0,CBS
soc-pokec-relationships,13,4,85.91001,8221.9609375,0,CBS
soc-pokec-relationships,14,4,66.43586,5213.61328125,0,CBS
soc-pokec-relationships,15,4,52.77239900000001,3918.890625,0,CBS
soc-pokec-relationships,16,4,44.438516,3068.21484375,0,CBS
soc-pokec-relationships,17,4,39.054078999999994,2688.34375,0,CBS
soc-pokec-relationships,18,4,35.00234,2450.109375,0,CBS
soc-pokec-relationships,19,4,32.478031,2398.69921875,0,CBS
soc-pokec-relationships,20,4,30.827196,2393.90234375,0,CBS
soc-pokec-relationships,21,4,29.730967,2390.40234375,0,CBS
soc-pokec-relationships,22,4,30.014733,2388.67578125,0,CBS
soc-pokec-relationships,23,4,29.642744,2386.78125,0,CBS
soc-pokec-relationships,24,4,29.364345,2386.6171875,0,CBS
soc-pokec-relationships,25,4,29.253472,2384.9765625,0,CBS
soc-pokec-relationships,26,4,29.137235,2385.0859375,0,CBS
soc-pokec-relationships,27,4,29.042875,2385.0234375,0,CBS
soc-pokec-relationships,28,4,30.074047999999998,2385.203125,0,CBS
soc-pokec-relationships,29,4,28.950359,2385.04296875,0,CBS
soc-pokec-relationships,30,4,29.35065,2385.109375,0,CBS
web-Stanford,5,4,13149.30024,89224.7890625,0,CBS
web-Stanford,6,4,43326.58016,132719.93359375,0,CBS
com-youtube,5,4,126.584649,3008.11328125,0,CBS
com-youtube,6,4,122.27963700000001,4392.109375,0,CBS
com-youtube,7,4,100.199432,4213.9453125,0,CBS
com-youtube,8,4,74.042885,3129.95703125,0,CBS
com-youtube,9,4,53.008254,2112.6640625,0,CBS
com-youtube,10,4,38.559964,1435.19140625,0,CBS
com-youtube,11,4,29.573045999999998,964.8984375,0,CBS
com-youtube,12,4,25.293025099999998,756.33203125,0,CBS
com-youtube,13,4,23.264372899999998,661.49609375,0,CBS
com-youtube,14,4,22.7647905,624.88671875,0,CBS
com-youtube,15,4,22.472974299999997,618.72265625,0,CBS
com-youtube,16,4,22.3956017,618.6875,0,CBS
com-youtube,17,4,22.1142473,618.70703125,0,CBS
com-youtube,18,4,22.361416000000002,618.6953125,0,CBS
com-youtube,19,4,23.1221776,618.6640625,0,CBS
com-youtube,20,4,22.370272,618.58203125,0,CBS
com-youtube,21,4,22.4732215,618.68359375,0,CBS
com-youtube,22,4,22.339272700000002,618.69921875,0,CBS
com-youtube,23,4,22.3559795,618.703125,0,CBS
com-youtube,24,4,27.0667589,618.6875,0,CBS
com-youtube,25,4,22.175516499999997,618.6953125,0,CBS
com-youtube,26,4,22.386166699999997,618.640625,0,CBS
com-youtube,27,4,22.907409100000002,618.671875,0,CBS
com-youtube,28,4,22.3931445,618.71484375,0,CBS
com-youtube,29,4,22.1590718,618.71875,0,CBS
com-youtube,30,4,22.3971439,618.59375,0,CBS
